App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
ScreenMeet. Easy Phone Meeting,BUSINESS,4.0,624,,"100,000+",Free,0.0,4,Business,"March 22, 2018",1.2.287,5.0 and up,4
Cisco Webex Teams,BUSINESS,4.2,1661,,"100,000+",Free,0.0,4,Business,"August 2, 2018",3.0.4651,4.4 and up,4
Microsoft Remote Desktop,BUSINESS,4.2,97702,,"5,000,000+",Free,0.0,4,Business,"July 11, 2018",Varies with device,Varies with device,4
Start Meeting,BUSINESS,4.1,308,,"50,000+",Free,0.0,4,Business,"May 29, 2018",3.1.4.0,4.0.3 and up,4
join.me - Simple Meetings,BUSINESS,4.0,6989,,"1,000,000+",Free,0.0,4,Business,"July 16, 2018",4.3.0.508,4.4 and up,4
ClickMeeting Webinars,BUSINESS,3.8,5211,,"1,000,000+",Free,0.0,4,Business,"July 30, 2018",3.3.0,4.0 and up,4
BlueJeans for Android,BUSINESS,3.9,1058,,"500,000+",Free,0.0,4,Business,"June 29, 2018",2.22.397,5.0 and up,4
Skype for Business for Android,BUSINESS,3.9,78172,,"10,000,000+",Free,0.0,4,Business,"August 2, 2018",Varies with device,Varies with device,4
Box,BUSINESS,4.2,159872,,"10,000,000+",Free,0.0,4,Business,"July 31, 2018",Varies with device,Varies with device,4
Zenefits,BUSINESS,4.2,296,,"50,000+",Free,0.0,4,Business,"June 15, 2018",3.2.1,4.1 and up,4
Google Ads,BUSINESS,4.3,29313,,"5,000,000+",Free,0.0,4,Business,"July 30, 2018",1.12.0,4.0.3 and up,4
Google My Business,BUSINESS,4.4,70991,,"5,000,000+",Free,0.0,4,Business,"July 24, 2018",2.19.0.204537701,4.4 and up,4
Slack,BUSINESS,4.4,51507,,"5,000,000+",Free,0.0,4,Business,"August 2, 2018",Varies with device,Varies with device,4
FreshBooks Classic,BUSINESS,4.1,1802,,"100,000+",Free,0.0,4,Business,"April 18, 2018",1.7.14,4.2 and up,4
Insightly CRM,BUSINESS,3.8,1383,,"100,000+",Free,0.0,4,Business,"July 12, 2018",3.24.1,5.0 and up,4
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,,"1,000,000+",Free,0.0,4,Business,"July 13, 2018",18.7,4.1 and up,4
HipChat - Chat Built for Teams,BUSINESS,3.8,5868,,"500,000+",Free,0.0,4,Business,"July 3, 2018",3.19.005,4.1 and up,4
Xero Accounting Software,BUSINESS,3.5,2111,,"100,000+",Free,0.0,4,Business,"July 30, 2018",Varies with device,Varies with device,4
"MailChimp - Email, Marketing Automation",BUSINESS,4.1,5448,,"500,000+",Free,0.0,4,Business,"July 25, 2018",4.9.1,5.0 and up,4
Asana: organize team projects,BUSINESS,4.3,20815,,"1,000,000+",Free,0.0,4,Business,"July 26, 2018",6.4.4,5.0 and up,4
Google Analytics,BUSINESS,4.5,78662,,"1,000,000+",Free,0.0,4,Business,"February 13, 2018",3.7.5,4.4 and up,4
AdWords Express,BUSINESS,4.1,7149,,"1,000,000+",Free,0.0,4,Business,"July 31, 2018",2.6.158,4.0 and up,4
Accounting App - Zoho Books,BUSINESS,4.5,3079,,"100,000+",Free,0.0,4,Business,"August 2, 2018",5.20.7,4.1 and up,4
join.me - Simple Meetings,BUSINESS,4.0,6989,,"1,000,000+",Free,0.0,4,Business,"July 16, 2018",4.3.0.508,4.4 and up,4
Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,16422,,"1,000,000+",Free,0.0,4,Business,"August 1, 2018",10.46.2,4.1 and up,4
SignEasy | Sign and Fill PDF and other Documents,BUSINESS,4.3,8978,,"1,000,000+",Free,0.0,4,Business,"July 25, 2018",Varies with device,Varies with device,4
Quick PDF Scanner + OCR FREE,BUSINESS,4.2,80804,,"5,000,000+",Free,0.0,4,Business,"February 26, 2018",Varies with device,4.0.3 and up,4
Genius Scan - PDF Scanner,BUSINESS,4.4,42492,,"1,000,000+",Free,0.0,4,Business,"July 11, 2018",Varies with device,Varies with device,4
Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,,"10,000,000+",Free,0.0,4,Business,"July 11, 2018",3.9.2,4.1 and up,4
Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,46505,,"1,000,000+",Free,0.0,4,Business,"August 2, 2018",3.4.49,4.1 and up,4
Docs To Go™ Free Office Suite,BUSINESS,4.1,217730,,"50,000,000+",Free,0.0,4,Business,"April 2, 2018",Varies with device,Varies with device,4
OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,1002859,,"100,000,000+",Free,0.0,4,Business,"August 2, 2018",9.7.14188,4.1 and up,4
Slack,BUSINESS,4.4,51510,,"5,000,000+",Free,0.0,4,Business,"August 2, 2018",Varies with device,Varies with device,4
Verify - Receipts & Expenses,BUSINESS,4.5,413,,"10,000+",Free,0.0,4,Business,"July 25, 2018",2.0.19,5.0 and up,4
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,,"1,000,000+",Free,0.0,4,Business,"July 13, 2018",18.7,4.1 and up,4
LINE WEBTOON - Free Comics,COMICS,4.5,1013635,,"10,000,000+",Free,0.0,4,Comics,"July 31, 2018",Varies with device,Varies with device,4
MangaToon - Comics updated Daily,COMICS,3.9,834,,"50,000+",Free,0.0,4,Comics,"August 1, 2018",1.0.8,4.1 and up,4
Manga Net – Best Online Manga Reader,COMICS,4.1,1010,,"50,000+",Free,0.0,4,Comics,"July 7, 2018",1.5,4.1 and up,4
Manga Rock - Best Manga Reader,COMICS,4.4,238970,,"1,000,000+",Free,0.0,4,Comics,"July 9, 2018",3.4.3_world,5.0 and up,4
The Vietnam Story - Fun Stories,COMICS,4.5,438,,"10,000+",Free,0.0,4,Comics,"December 27, 2017",1.0,2.3 and up,4
Funny Jokes Photos,COMICS,4.4,39,,"10,000+",Free,0.0,4,Comics,"July 3, 2018",1.1,4.2 and up,4
Truyện Vui Tý Quậy,COMICS,4.5,144,,"10,000+",Free,0.0,4,Comics,"July 19, 2018",3.0,4.0.3 and up,4
Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,3.9,2181,,"100,000+",Free,0.0,4,Comics,"March 5, 2018",1.2.12,4.0.3 and up,4
"漫咖 Comics - Manga,Novel and Stories",COMICS,4.1,12088,,"1,000,000+",Free,0.0,4,Comics,"July 6, 2018",2.3.1,4.0.3 and up,4
Emmanuella Funny Videos 2018,COMICS,4.5,314,,"100,000+",Free,0.0,4,Comics,"May 23, 2018",3.1.0,4.1 and up,4
DC Comics,COMICS,4.2,25671,,"1,000,000+",Free,0.0,4,Comics,"June 5, 2018",Varies with device,Varies with device,4
Manga Zero - Japanese cartoon and comic reader,COMICS,4.2,15194,,"1,000,000+",Free,0.0,4,Comics,"July 19, 2018",4.7.3,4.2 and up,4
Marvel Unlimited,COMICS,3.7,22551,,"1,000,000+",Free,0.0,4,Comics,"July 24, 2018",3.16.0,4.4 and up,4
"Tapas – Comics, Novels, and Stories",COMICS,4.5,29839,,"1,000,000+",Free,0.0,4,Comics,"July 31, 2018",4.1.0,4.4 and up,4
Narrator's Voice,COMICS,4.5,564387,,"5,000,000+",Free,0.0,4,Comics,"July 5, 2018",Varies with device,Varies with device,4
Manga Mania - Best online manga reader,COMICS,4.4,757,,"10,000+",Free,0.0,4,Comics,"May 24, 2018",1.0,4.1 and up,4
- Free Comics - Comic Apps,COMICS,3.5,115,,"10,000+",Free,0.0,4,Comics,"July 13, 2018",5.0.12,5.0 and up,4
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,4.5,9952,,"500,000+",Free,0.0,4,Comics,"July 31, 2018",4.3.0,4.1 and up,4
pixiv comic - everyone's manga app,COMICS,4.4,18814,,"1,000,000+",Free,0.0,4,Comics,"July 30, 2018",Varies with device,Varies with device,4
Funny Jokes and Stories 2018,COMICS,4.2,21,,"5,000+",Free,0.0,4,Comics,"March 31, 2018",1.3,4.0 and up,4
Perfect Viewer,COMICS,4.4,51981,,"5,000,000+",Free,0.0,4,Comics,"August 1, 2018",4.2.0.2,2.3 and up,4
think Comics,COMICS,4.4,1006,,"50,000+",Free,0.0,4,Comics,"August 3, 2018",2.3.3,4.0.3 and up,4
Memes Button,COMICS,4.4,5968,,"1,000,000+",Free,0.0,4,Comics,"May 28, 2018",1.4,4.0 and up,4
Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56642847,,"1,000,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
WhatsApp Messenger,COMMUNICATION,4.4,69119316,,"1,000,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Messenger for SMS,COMMUNICATION,4.3,125257,,"10,000,000+",Free,0.0,4,Communication,"June 6, 2018",1.8.9,4.1 and up,4
Google Chrome: Fast & Secure,COMMUNICATION,4.3,9642995,,"1,000,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
Messenger Lite: Free Calls & Messages,COMMUNICATION,4.4,1429035,,"100,000,000+",Free,0.0,4,Communication,"July 25, 2018",37.0.0.7.163,2.3 and up,4
Gmail,COMMUNICATION,4.3,4604324,,"1,000,000,000+",Free,0.0,4,Communication,"August 2, 2018",Varies with device,Varies with device,4
Hangouts,COMMUNICATION,4.0,3419249,,"1,000,000,000+",Free,0.0,4,Communication,"July 21, 2018",Varies with device,Varies with device,4
Viber Messenger,COMMUNICATION,4.3,11334799,,"500,000,000+",Free,0.0,4,Communication,"July 18, 2018",Varies with device,Varies with device,4
My Tele2,COMMUNICATION,4.3,158679,,"5,000,000+",Free,0.0,4,Communication,"August 3, 2018",2.4.1,4.4 and up,4
Firefox Browser fast & private,COMMUNICATION,4.4,3075028,,"100,000,000+",Free,0.0,4,Communication,"July 10, 2018",Varies with device,Varies with device,4
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4187998,,"100,000,000+",Free,0.0,4,Communication,"July 18, 2018",5.29.3,4.4 and up,4
imo beta free calls and text,COMMUNICATION,4.3,659395,,"100,000,000+",Free,0.0,4,Communication,"June 7, 2018",9.8.000000010492,4.0 and up,4
imo free video calls and chat,COMMUNICATION,4.3,4785892,,"500,000,000+",Free,0.0,4,Communication,"June 8, 2018",9.8.000000010501,4.0 and up,4
Contacts,COMMUNICATION,4.3,66602,,"50,000,000+",Free,0.0,4,Communication,"June 26, 2018",2.8.4.201036949,5.0 and up,4
Call Free – Free Call,COMMUNICATION,4.3,30209,,"5,000,000+",Free,0.0,4,Communication,"July 28, 2018",1.3.4,4.1 and up,4
Web Browser & Explorer,COMMUNICATION,4.0,36901,,"5,000,000+",Free,0.0,4,Communication,"July 4, 2018",11.8.6,4.0.3 - 7.1.1,4
Opera Mini - fast web browser,COMMUNICATION,4.5,5149854,,"100,000,000+",Free,0.0,4,Communication,"July 19, 2018",Varies with device,Varies with device,4
Browser 4G,COMMUNICATION,4.3,192948,,"10,000,000+",Free,0.0,4,Communication,"June 19, 2018",24.6.6,4.0.3 - 7.1.1,4
MegaFon Dashboard,COMMUNICATION,3.7,99559,,"10,000,000+",Free,0.0,4,Communication,"July 30, 2018",Varies with device,Varies with device,4
ZenUI Dialer & Contacts,COMMUNICATION,4.5,437674,,"10,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
Cricket Visual Voicemail,COMMUNICATION,3.9,13698,,"10,000,000+",Free,0.0,4,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,4
Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473509,,"100,000,000+",Free,0.0,4,Communication,"July 31, 2018",47.1.2249.129326,Varies with device,4
TracFone My Account,COMMUNICATION,3.6,20769,,"1,000,000+",Free,0.0,4,Communication,"July 11, 2018",R6.0.3,4.1 and up,4
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,,"1,000,000+",Free,0.0,4,Communication,"July 6, 2018",5.2,5.0 and up,4
Google Voice,COMMUNICATION,4.2,171031,,"10,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Chrome Dev,COMMUNICATION,4.4,63543,,"5,000,000+",Free,0.0,4,Communication,"August 2, 2018",69.0.3497.24,Varies with device,4
Xperia Link™,COMMUNICATION,4.1,45487,,"10,000,000+",Free,0.0,4,Communication,"October 27, 2016",Varies with device,Varies with device,4
TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,615381,,"10,000,000+",Free,0.0,4,Communication,"August 2, 2018",6.7.9.1,4.0.3 and up,4
Who,COMMUNICATION,4.3,2451083,,"100,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,,"5,000,000+",Free,0.0,4,Communication,"July 31, 2018",1.60.0.31354-release,4.0.3 and up,4
WeChat,COMMUNICATION,4.2,5387333,,"100,000,000+",Free,0.0,4,Communication,"July 31, 2018",Varies with device,Varies with device,4
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,,"100,000,000+",Free,0.0,4,Communication,"July 18, 2018",11.4.0,4.0 and up,4
WhatsApp Business,COMMUNICATION,4.4,136662,,"10,000,000+",Free,0.0,4,Communication,"July 30, 2018",2.18.116,4.0.3 and up,4
My magenta,COMMUNICATION,3.9,42370,,"1,000,000+",Free,0.0,4,Communication,"June 25, 2018",7.5.1,5.0 and up,4
Android Messages,COMMUNICATION,4.2,781810,,"100,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
Telegram,COMMUNICATION,4.4,3128250,,"100,000,000+",Free,0.0,4,Communication,"July 27, 2018",Varies with device,Varies with device,4
Puffin Web Browser,COMMUNICATION,4.3,541389,,"10,000,000+",Free,0.0,4,Communication,"July 9, 2018",7.5.3.20547,4.1 and up,4
Seznam.cz,COMMUNICATION,4.3,46702,,"1,000,000+",Free,0.0,4,Communication,"July 4, 2018",Varies with device,Varies with device,4
Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,,"100,000+",Free,0.0,4,Communication,"July 16, 2018",2.1,4.1 and up,4
AT&T Visual Voicemail,COMMUNICATION,3.7,13761,,"10,000,000+",Free,0.0,4,Communication,"June 27, 2018",Varies with device,Varies with device,4
GMX Mail,COMMUNICATION,4.3,258556,,"10,000,000+",Free,0.0,4,Communication,"July 25, 2018",Varies with device,Varies with device,4
Omlet Chat,COMMUNICATION,3.9,40751,,"10,000,000+",Free,0.0,4,Communication,"November 4, 2016",2.2.7600,4.0.3 and up,4
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,,"500,000,000+",Free,0.0,4,Communication,"August 2, 2018",12.8.5.1121,4.0 and up,4
My Vodacom SA,COMMUNICATION,3.7,25021,,"5,000,000+",Free,0.0,4,Communication,"June 26, 2018",9.9.0,4.3 and up,4
Microsoft Edge,COMMUNICATION,4.3,27187,,"5,000,000+",Free,0.0,4,Communication,"July 28, 2018",42.0.0.2059,4.4 and up,4
WhatsApp Messenger,COMMUNICATION,4.4,69119316,,"1,000,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56646578,,"1,000,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
imo free video calls and chat,COMMUNICATION,4.3,4785988,,"500,000,000+",Free,0.0,4,Communication,"June 8, 2018",9.8.000000010501,4.0 and up,4
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122498,,"10,000,000+",Free,0.0,4,Communication,"September 2, 2015",0.1.100944346,4.0.3 and up,4
Viber Messenger,COMMUNICATION,4.3,11334973,,"500,000,000+",Free,0.0,4,Communication,"July 18, 2018",Varies with device,Varies with device,4
Hangouts,COMMUNICATION,4.0,3419433,,"1,000,000,000+",Free,0.0,4,Communication,"July 21, 2018",Varies with device,Varies with device,4
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,,"10,000,000+",Free,0.0,4,Communication,"July 18, 2018",6.1,4.2 and up,4
Calls & Text by Mo+,COMMUNICATION,4.2,83239,,"5,000,000+",Free,0.0,4,Communication,"April 19, 2018",3.0.4,4.0 and up,4
free video calls and chat,COMMUNICATION,4.2,594728,,"50,000,000+",Free,0.0,4,Communication,"July 19, 2018",7.3(800241),4.4 and up,4
WeChat,COMMUNICATION,4.2,5387446,,"100,000,000+",Free,0.0,4,Communication,"July 31, 2018",Varies with device,Varies with device,4
Skype - free IM & video calls,COMMUNICATION,4.1,10484169,,"1,000,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Telegram,COMMUNICATION,4.4,3128509,,"100,000,000+",Free,0.0,4,Communication,"July 27, 2018",Varies with device,Varies with device,4
Who,COMMUNICATION,4.3,2451093,,"100,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Google Voice,COMMUNICATION,4.2,171031,,"10,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,,"100,000,000+",Free,0.0,4,Communication,"August 1, 2018",7.73,4.0 and up,4
Android Messages,COMMUNICATION,4.2,781810,,"100,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,,"1,000,000+",Free,0.0,4,Communication,"August 2, 2018",4.98,2.3 and up,4
chomp SMS,COMMUNICATION,4.3,335646,,"10,000,000+",Free,0.0,4,Communication,"July 26, 2018",7.21,2.3 and up,4
Glide - Video Chat Messenger,COMMUNICATION,4.3,350154,,"10,000,000+",Free,0.0,4,Communication,"July 29, 2018",Varies with device,Varies with device,4
Text SMS,COMMUNICATION,4.5,349384,,"10,000,000+",Free,0.0,4,Communication,"July 24, 2018",3.47,4.0.3 and up,4
Google Allo,COMMUNICATION,4.3,346982,,"10,000,000+",Free,0.0,4,Communication,"January 23, 2018",Varies with device,4.1 and up,4
Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,,"10,000,000+",Free,0.0,4,Communication,"May 29, 2018",Varies with device,Varies with device,4
LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,,"500,000,000+",Free,0.0,4,Communication,"July 26, 2018",Varies with device,Varies with device,4
GroupMe,COMMUNICATION,4.5,330761,,"10,000,000+",Free,0.0,4,Communication,"July 3, 2018",Varies with device,Varies with device,4
mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,,"1,000,000+",Free,0.0,4,Communication,"July 30, 2018",6.5.1,4.0.3 and up,4
BBM - Free Calls & Messages,COMMUNICATION,4.3,12842860,,"100,000,000+",Free,0.0,4,Communication,"August 2, 2018",Varies with device,4.0.3 and up,4
KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546527,,"100,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36893,,"1,000,000+",Free,0.0,4,Communication,"July 6, 2018",5.2,5.0 and up,4
2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,,"1,000,000+",Free,0.0,4,Communication,"August 3, 2018",5.65.0,4.0 and up,4
Google Allo,COMMUNICATION,4.3,346980,,"10,000,000+",Free,0.0,4,Communication,"January 23, 2018",Varies with device,4.1 and up,4
Google Chrome: Fast & Secure,COMMUNICATION,4.3,9643041,,"1,000,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
Firefox Browser fast & private,COMMUNICATION,4.4,3075118,,"100,000,000+",Free,0.0,4,Communication,"July 10, 2018",Varies with device,Varies with device,4
Puffin Web Browser,COMMUNICATION,4.3,541389,,"10,000,000+",Free,0.0,4,Communication,"July 9, 2018",7.5.3.20547,4.1 and up,4
Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473693,,"100,000,000+",Free,0.0,4,Communication,"July 31, 2018",47.1.2249.129326,Varies with device,4
Ninesky Browser,COMMUNICATION,4.2,42925,,"1,000,000+",Free,0.0,4,Communication,"August 27, 2017",6.1,2.3 and up,4
Opera Mini - fast web browser,COMMUNICATION,4.5,5150471,,"100,000,000+",Free,0.0,4,Communication,"July 19, 2018",Varies with device,Varies with device,4
"Dolphin Browser - Fast, Private & Adblock🐬",COMMUNICATION,4.5,2511130,,"50,000,000+",Free,0.0,4,Communication,"July 2, 2018",Varies with device,Varies with device,4
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,,"100,000,000+",Free,0.0,4,Communication,"July 18, 2018",11.4.0,4.0 and up,4
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17714850,,"500,000,000+",Free,0.0,4,Communication,"August 2, 2018",12.8.5.1121,4.0 and up,4
Ghostery Privacy Browser,COMMUNICATION,4.1,13100,,"1,000,000+",Free,0.0,4,Communication,"March 20, 2018",1.4.1.0,4.0.3 and up,4
InBrowser - Incognito Browsing,COMMUNICATION,4.2,27156,,"1,000,000+",Free,0.0,4,Communication,"May 31, 2018",Varies with device,Varies with device,4
Web Browser for Android,COMMUNICATION,4.1,55098,,"1,000,000+",Free,0.0,4,Communication,"June 20, 2018",2.2,4.0 and up,4
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133501,,"10,000,000+",Free,0.0,4,Communication,"April 1, 2016",6.4.0.4,4.0 and up,4
Lightning Web Browser,COMMUNICATION,4.1,12578,,"500,000+",Free,0.0,4,Communication,"July 10, 2017",4.5.1,4.0 and up,4
Web Browser,COMMUNICATION,4.2,10965,,"500,000+",Free,0.0,4,Communication,"February 2, 2015",2.0,3.0 and up,4
Contacts+,COMMUNICATION,4.2,190613,,"10,000,000+",Free,0.0,4,Communication,"July 31, 2018",5.85.1,4.0.3 and up,4
ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,,"10,000,000+",Free,0.0,4,Communication,"March 5, 2017",196,2.1 and up,4
Calls & Text by Mo+,COMMUNICATION,4.2,83239,,"5,000,000+",Free,0.0,4,Communication,"April 19, 2018",3.0.4,4.0 and up,4
Viber Messenger,COMMUNICATION,4.3,11334973,,"500,000,000+",Free,0.0,4,Communication,"July 18, 2018",Varies with device,Varies with device,4
PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,,"1,000,000+",Free,0.0,4,Communication,"April 18, 2018",3.0.7,4.0 and up,4
Safest Call Blocker,COMMUNICATION,4.4,27540,,"1,000,000+",Free,0.0,4,Communication,"January 5, 2018",1.26.001,4.0 and up,4
Full Screen Caller ID,COMMUNICATION,4.2,104990,,"5,000,000+",Free,0.0,4,Communication,"May 15, 2018",3.5.0,4.0.3 and up,4
Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,,"10,000,000+",Free,0.0,4,Communication,"July 25, 2018",8.1.2-6310,5.0 and up,4
Call Blocker,COMMUNICATION,4.1,17529,,"1,000,000+",Free,0.0,4,Communication,"July 26, 2018",5.86,4.0.3 and up,4
Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,,"10,000,000+",Free,0.0,4,Communication,"July 13, 2018",5.1.2-6310,5.0 and up,4
RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,,"1,000,000+",Free,0.0,4,Communication,"December 4, 2017",3.9.7,2.1 and up,4
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,,"10,000,000+",Free,0.0,4,Communication,"July 29, 2018",1.286,4.1 and up,4
Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,,"10,000,000+",Free,0.0,4,Communication,"August 1, 2018",6.19.1,4.1 and up,4
CIA - Caller ID & Call Blocker,COMMUNICATION,4.0,60308,,"5,000,000+",Free,0.0,4,Communication,"June 22, 2018",Varies with device,Varies with device,4
Calls Blacklist - Call Blocker,COMMUNICATION,4.5,457283,,"10,000,000+",Free,0.0,4,Communication,"May 24, 2018",Varies with device,Varies with device,4
Call Control - Call Blocker,COMMUNICATION,4.4,93825,,"5,000,000+",Free,0.0,4,Communication,"July 5, 2018",2.17.3,4.1 and up,4
True Contact - Real Caller ID,COMMUNICATION,4.1,32283,,"1,000,000+",Free,0.0,4,Communication,"July 26, 2018",Varies with device,Varies with device,4
Video Caller Id,COMMUNICATION,4.2,15287,,"1,000,000+",Free,0.0,4,Communication,"January 24, 2018",2.2.245,4.0.3 and up,4
Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,,"5,000,000+",Free,0.0,4,Communication,"July 26, 2018",4.5.4,4.1 and up,4
Burner - Free Phone Number,COMMUNICATION,4.3,14873,,"1,000,000+",Free,0.0,4,Communication,"July 12, 2018",Varies with device,Varies with device,4
"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,4.5,7820209,,"100,000,000+",Free,0.0,4,Communication,"August 1, 2018",Varies with device,Varies with device,4
Caller ID +,COMMUNICATION,4.0,9498,,"1,000,000+",Free,0.0,4,Communication,"June 7, 2016",5.28.0,2.3 and up,4
